pct,month,bnf_name,bnf_code,items,cost
07H,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
07H,2015-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.66
07H,2015-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.52
07H,2015-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.19
07H,2015-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1654.77
07H,2015-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.19
07H,2015-10-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.0
07H,2016-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.26
07H,2016-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.96
07H,2016-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1657.12
07H,2016-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3316.73
07H,2016-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1656.9
07H,2016-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1658.12
07H,2017-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1657.11385
07H,2017-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1657.10812
07H,2017-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1659.25702
07H,2017-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1658.12806
07H,2017-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1655.34157
07H,2018-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1659.12581
07H,2018-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1661.26701
07H,2018-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1660.81253
07H,2018-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1662.49262
07H,2018-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1660.66925
07H,2018-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1661.45691
07H,2019-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1662.24208
07H,2019-05-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1662.30896
07H,2019-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.93821
07H,2019-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1662.00328
07H,2019-10-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1646.52344
07H,2019-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.83944
07J,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07J,2011-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
07J,2017-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17382
07K,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07K,2011-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
07K,2014-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.14
07K,2014-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.32
07L,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07L,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
07L,2014-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
07L,2015-11-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,894.87
07M,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
07M,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
07M,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
07M,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,5,90.50999999999999
07M,2013-11-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07M,2013-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.53
07M,2014-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.69
07M,2014-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.32
07M,2014-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.32
07M,2014-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.18
07M,2015-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,4,60.45
07M,2015-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.29
07M,2015-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
07M,2015-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,60.61
07M,2015-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.16
07M,2016-06-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
07M,2017-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17382
07M,2019-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,45.578289999999996
07M,2019-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.39684
07M,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
07M,2019-04-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.4121
07M,2019-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.21225
07N,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
07N,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
07N,2014-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
07N,2016-03-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,896.8
07N,2018-12-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,449.72342
07N,2019-01-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,963.52973
07N,2019-03-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,964.47341
07N,2019-04-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,964.5039
07N,2019-06-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,964.75592
07N,2019-07-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,965.00345
07N,2019-08-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,963.82764
07N,2019-10-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,954.90483
07P,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
07P,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
07P,2011-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.19
07P,2013-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
07P,2016-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
07P,2018-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.18452
07Q,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,90.49999999999999
07Q,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,75.36
07Q,2017-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16635
07Q,2018-09-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1915
07R,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07R,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,120.65999999999998
07R,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
07R,2015-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
07T,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,5,75.5
07T,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
07T,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
07T,2014-12-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,413.41
07T,2016-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
07V,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,8,256.4
07V,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
07V,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,5,75.45
07V,2012-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1651.7
07V,2012-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,2063.06
07V,2012-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
07V,2013-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1653.65
07V,2013-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1671.64
07V,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
07V,2015-08-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14
07V,2016-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
07V,2018-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,415.17661
07W,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,90.52
07W,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
07W,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.36
07W,2013-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
07W,2016-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
07W,2017-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15775
07X,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,15,226.46999999999997
07X,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
07X,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
07X,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.22
07X,2011-04-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
07X,2014-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
07Y,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
07Y,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.269999999999996
07Y,2012-08-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
07Y,2012-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,412.46
07Y,2014-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.14
07Y,2014-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
07Y,2016-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
07Y,2017-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,414.28633
07Y,2017-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,414.0454
07Y,2018-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,414.69024
07Y,2018-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,414.79075
07Y,2018-04-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,415.0201
07Y,2019-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1969
07Y,2019-02-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,415.56982
07Y,2019-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.51134
08A,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
08A,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,45.26
08A,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
08A,2013-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
08A,2013-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1652.18
08A,2013-09-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1653.05
08A,2017-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15775
08A,2019-12-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,920.52393
08C,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
08C,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
08C,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08C,2013-01-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1251.77
08C,2013-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,2080.33
08C,2015-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,413.92
08C,2015-10-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
08D,2016-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.31
08D,2018-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17614
08D,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
08D,2019-06-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.51134
08D,2019-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1663.93821
08D,2019-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3323.82111
08D,2019-10-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3293.04687
08E,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
08E,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,4,75.42
08E,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08E,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08E,2012-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
08E,2013-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.12
08E,2013-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
08E,2015-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
08E,2017-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.15775
08E,2017-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.16635
08E,2017-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16635
08E,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17247
08E,2018-10-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.19422
08E,2018-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.19745
08E,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
08E,2019-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.20462
08F,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08F,2014-11-01,Colistimeth Sod_Pdr Inh Cap 1.663 mega u,0501070I0AAAGAG,1,893.54
08F,2017-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15775
08G,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.3
08G,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.2
08G,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.269999999999996
08G,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.22
08G,2011-05-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08G,2018-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.17247
08G,2019-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.20462
08H,2010-11-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.15
08H,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08H,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
08H,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
08H,2013-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
08H,2013-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.13
08H,2015-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
08J,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
08J,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,2,30.18
08J,2011-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08J,2012-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.26
08J,2016-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.15
08K,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,7,150.9
08K,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
08K,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,75.33
08K,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,30.15
08K,2014-03-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3309.39
08K,2014-07-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,2,3310.64
08K,2014-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.32
08K,2014-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,2068.97
08K,2014-11-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,2063.67
08K,2015-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3304.24
08K,2015-04-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.34
08K,2015-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,2,3312.38
08K,2015-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.0
08K,2015-12-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.13
08K,2016-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.96
08K,2016-06-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.12
08K,2016-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.37
08K,2018-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.19705
08L,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.4
08L,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
08L,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,45.269999999999996
08L,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08L,2012-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.26
08L,2013-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
08L,2017-05-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,414.82355
08M,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08M,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.18
08M,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08M,2011-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
08M,2012-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.12
08M,2012-08-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1649.73
08M,2014-01-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1652.94
08M,2015-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.11
08M,2015-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.66
08M,2015-07-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1655.39
08M,2015-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.77
08M,2016-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.12
08M,2016-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1656.56
08M,2016-08-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.57
08M,2016-09-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.37
08M,2016-10-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1657.76
08M,2017-02-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1658.87235
08M,2018-02-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,897.97278
08N,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
08N,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,3,135.63
08N,2011-03-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
08N,2015-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16
08N,2017-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.16635
08P,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.2
08P,2011-01-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.09
08P,2018-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,1660.66925
08Q,2010-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,4,60.4
08Q,2010-12-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.1
08Q,2011-01-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.09
08Q,2011-02-01,Relenza_Disk 5mg & Diskhaler,0503040A0BBAAAA,1,15.11
08Q,2011-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,30.19
08Q,2012-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.1
08Q,2013-02-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.13
08Q,2013-03-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,1,15.14
08Q,2013-03-01,Tobramycin_Pdr Inh Cap 28mg + Dev,0501040U0AAALAL,1,1654.67
08Q,2013-10-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,2685.22
08Q,2013-11-01,Tobi_Podhaler Pdr Inh Cap 28mg + Dev,0501040U0BCABAL,1,412.8
08Q,2013-12-01,Zanamivir_Pdr For Inh 5mg Disk + Dev,0503040A0AAAAAA,2,30.24
08Q,2014-01-01,Colobreathe_Pdr For Inh Cap 1.663 mega u,0501070I0BDAAAG,1,2683.86
